Date,cpi,fed_rate,unemployment_rate,industrial_output,oil_price,close,sp500_return
2017-08-12,245.183,1.16,4.4,99.6323,48.81,2441.320068359375,0.0012755699762128092
2017-08-13,245.183,1.16,4.4,99.6323,48.81,2441.320068359375,0.0012755699762128092
2017-08-14,245.183,1.16,4.4,99.6323,47.59,2465.840087890625,0.010043754544535322
2017-08-15,245.183,1.16,4.4,99.6323,47.57,2464.610107421875,-0.0004988078808476626
2017-08-16,245.183,1.16,4.4,99.6323,46.8,2468.110107421875,0.0014201029158569245
2017-08-17,245.183,1.16,4.4,99.6323,47.07,2430.010009765625,-0.015436952160958639
2017-08-18,245.183,1.16,4.4,99.6323,48.59,2425.550048828125,-0.0018353673110713675
2017-08-19,245.183,1.16,4.4,99.6323,48.59,2425.550048828125,-0.0018353673110713675
2017-08-20,245.183,1.16,4.4,99.6323,48.59,2425.550048828125,-0.0018353673110713675
2017-08-21,245.183,1.16,4.4,99.6323,47.39,2428.3701171875,0.001162651069903653
2017-08-22,245.183,1.16,4.4,99.6323,47.65,2452.510009765625,0.00994077978775465
2017-08-23,245.183,1.16,4.4,99.6323,48.45,2444.0400390625,-0.0034535927149730306
2017-08-24,245.183,1.16,4.4,99.6323,47.24,2438.969970703125,-0.0020744620703185834
2017-08-25,245.183,1.16,4.4,99.6323,47.65,2443.050048828125,0.0016728693563305974
2017-08-26,245.183,1.16,4.4,99.6323,47.65,2443.050048828125,0.0016728693563305974
2017-08-27,245.183,1.16,4.4,99.6323,47.65,2443.050048828125,0.0016728693563305974
2017-08-28,245.183,1.16,4.4,99.6323,46.4,2444.239990234375,0.00048707205438569545
2017-08-29,245.183,1.16,4.4,99.6323,46.46,2446.300048828125,0.000842821736810162
2017-08-30,245.183,1.16,4.4,99.6323,45.96,2457.590087890625,0.004615148933961866
2017-08-31,245.183,1.16,4.4,99.6323,47.26,2471.64990234375,0.005720976220730423
2017-09-01,246.435,1.15,4.3,99.7482,47.32,2476.550048828125,0.001982540682532896
2017-09-02,246.435,1.15,4.3,99.7482,47.32,2476.550048828125,0.001982540682532896
2017-09-03,246.435,1.15,4.3,99.7482,47.32,2476.550048828125,0.001982540682532896
2017-09-04,246.435,1.15,4.3,99.7482,47.32,2476.550048828125,0.001982540682532896
2017-09-05,246.435,1.15,4.3,99.7482,48.63,2457.85009765625,-0.007550806889900619
2017-09-06,246.435,1.15,4.3,99.7482,49.13,2465.5400390625,0.0031287267736885838
2017-09-07,246.435,1.15,4.3,99.7482,49.1,2465.10009765625,-0.00017843612323464875
2017-09-08,246.435,1.15,4.3,99.7482,47.44,2461.429931640625,-0.001488850703918465
2017-09-09,246.435,1.15,4.3,99.7482,47.44,2461.429931640625,-0.001488850703918465
2017-09-10,246.435,1.15,4.3,99.7482,47.44,2461.429931640625,-0.001488850703918465
2017-09-11,246.435,1.15,4.3,99.7482,48.06,2488.110107421875,0.01083929931877714
2017-09-12,246.435,1.15,4.3,99.7482,48.21,2496.47998046875,0.0033639480109453057
2017-09-13,246.435,1.15,4.3,99.7482,49.3,2498.3701171875,0.0007571207193879381
2017-09-14,246.435,1.15,4.3,99.7482,49.86,2495.6201171875,-0.0011007176162897148
2017-09-15,246.435,1.15,4.3,99.7482,49.9,2500.22998046875,0.0018471814878802117
2017-09-16,246.435,1.15,4.3,99.7482,49.9,2500.22998046875,0.0018471814878802117
2017-09-17,246.435,1.15,4.3,99.7482,49.9,2500.22998046875,0.0018471814878802117
2017-09-18,246.435,1.15,4.3,99.7482,49.88,2503.8701171875,0.0014559207541648966
2017-09-19,246.435,1.15,4.3,99.7482,49.54,2506.64990234375,0.0011101954279371107
2017-09-20,246.435,1.15,4.3,99.7482,50.29,2508.239990234375,0.0006343478158390425
2017-09-21,246.435,1.15,4.3,99.7482,50.58,2500.60009765625,-0.0030459176984141134
2017-09-22,246.435,1.15,4.3,99.7482,50.33,2502.219970703125,0.0006477937229520947
2017-09-23,246.435,1.15,4.3,99.7482,50.33,2502.219970703125,0.0006477937229520947
2017-09-24,246.435,1.15,4.3,99.7482,50.33,2502.219970703125,0.0006477937229520947
2017-09-25,246.435,1.15,4.3,99.7482,51.85,2496.659912109375,-0.002222050282888466
2017-09-26,246.435,1.15,4.3,99.7482,51.59,2496.840087890625,7.216672978804795e-05
2017-09-27,246.435,1.15,4.3,99.7482,52.14,2507.0400390625,0.004085143947080816
2017-09-28,246.435,1.15,4.3,99.7482,51.62,2510.06005859375,0.001204615596159142
2017-09-29,246.435,1.15,4.3,99.7482,51.67,2519.360107421875,0.0037051100814438076
2017-09-30,246.435,1.15,4.3,99.7482,51.67,2519.360107421875,0.0037051100814438076
2017-10-01,246.626,1.15,4.2,100.9893,51.67,2519.360107421875,0.0037051100814438076
2017-10-02,246.626,1.15,4.2,100.9893,50.59,2529.1201171875,0.003874003457017716
2017-10-03,246.626,1.15,4.2,100.9893,50.44,2534.580078125,0.0021588381272976687
2017-10-04,246.626,1.15,4.2,100.9893,50.0,2537.739990234375,0.0012467201713795006
2017-10-05,246.626,1.15,4.2,100.9893,50.79,2552.070068359375,0.005646787369921524
2017-10-06,246.626,1.15,4.2,100.9893,49.34,2549.330078125,-0.0010736344069645076
2017-10-07,246.626,1.15,4.2,100.9893,49.34,2549.330078125,-0.0010736344069645076
2017-10-08,246.626,1.15,4.2,100.9893,49.34,2549.330078125,-0.0010736344069645076
2017-10-09,246.626,1.15,4.2,100.9893,49.58,2544.72998046875,-0.0018044339160793177
2017-10-10,246.626,1.15,4.2,100.9893,50.93,2550.639892578125,0.002322412261707374
2017-10-11,246.626,1.15,4.2,100.9893,51.3,2555.239990234375,0.0018035072962026
2017-10-12,246.626,1.15,4.2,100.9893,50.61,2550.929931640625,-0.0016867529508860502
2017-10-13,246.626,1.15,4.2,100.9893,51.43,2553.169921875,0.0008781073155288421
2017-10-14,246.626,1.15,4.2,100.9893,51.43,2553.169921875,0.0008781073155288421
2017-10-15,246.626,1.15,4.2,100.9893,51.43,2553.169921875,0.0008781073155288421
2017-10-16,246.626,1.15,4.2,100.9893,51.86,2557.639892578125,0.0017507533144689447
2017-10-17,246.626,1.15,4.2,100.9893,51.87,2559.360107421875,0.0006725789853143649
2017-10-18,246.626,1.15,4.2,100.9893,52.05,2561.260009765625,0.0007423349056041584
2017-10-19,246.626,1.15,4.2,100.9893,51.29,2562.10009765625,0.00032799789456050554
2017-10-20,246.626,1.15,4.2,100.9893,51.63,2575.2099609375,0.0051168427389869375
2017-10-21,246.626,1.15,4.2,100.9893,51.63,2575.2099609375,0.0051168427389869375
2017-10-22,246.626,1.15,4.2,100.9893,51.63,2575.2099609375,0.0051168427389869375
2017-10-23,246.626,1.15,4.2,100.9893,51.91,2564.97998046875,-0.003972484039719171
2017-10-24,246.626,1.15,4.2,100.9893,52.32,2569.1298828125,0.001617908278173541
2017-10-25,246.626,1.15,4.2,100.9893,51.97,2557.14990234375,-0.004663049754275228
2017-10-26,246.626,1.15,4.2,100.9893,52.41,2560.39990234375,0.001270946219078306
2017-10-27,246.626,1.15,4.2,100.9893,53.92,2581.070068359375,0.008073022498049642
2017-10-28,246.626,1.15,4.2,100.9893,53.92,2581.070068359375,0.008073022498049642
2017-10-29,246.626,1.15,4.2,100.9893,53.92,2581.070068359375,0.008073022498049642
2017-10-30,246.626,1.15,4.2,100.9893,54.11,2572.830078125,-0.003192470570786421
2017-10-31,246.626,1.15,4.2,100.9893,54.36,2575.260009765625,0.0009444586571358826
2017-11-01,247.284,1.16,4.2,101.2493,54.32,2579.360107421875,0.0015921101716727115
2017-11-02,247.284,1.16,4.2,101.2493,54.55,2579.85009765625,0.00018996581088659426
2017-11-03,247.284,1.16,4.2,101.2493,55.63,2587.840087890625,0.0030970753849743904
2017-11-04,247.284,1.16,4.2,101.2493,55.63,2587.840087890625,0.0030970753849743904
2017-11-05,247.284,1.16,4.2,101.2493,55.63,2587.840087890625,0.0030970753849743904
2017-11-06,247.284,1.16,4.2,101.2493,57.34,2591.1298828125,0.0012712512404724485
2017-11-07,247.284,1.16,4.2,101.2493,57.19,2590.639892578125,-0.00018910292286977715
2017-11-08,247.284,1.16,4.2,101.2493,56.82,2594.3798828125,0.001443655000098465
2017-11-09,247.284,1.16,4.2,101.2493,57.16,2584.6201171875,-0.003761887644002093
2017-11-10,247.284,1.16,4.2,101.2493,56.75,2582.300048828125,-0.0008976438525517549
2017-11-11,247.284,1.16,4.2,101.2493,56.75,2582.300048828125,-0.0008976438525517549
2017-11-12,247.284,1.16,4.2,101.2493,56.75,2582.300048828125,-0.0008976438525517549
2017-11-13,247.284,1.16,4.2,101.2493,56.77,2584.840087890625,0.0009836343625724275
2017-11-14,247.284,1.16,4.2,101.2493,55.67,2578.8701171875,-0.0023096092988857952
2017-11-15,247.284,1.16,4.2,101.2493,55.28,2564.6201171875,-0.005525675723266343
2017-11-16,247.284,1.16,4.2,101.2493,55.14,2585.639892578125,0.008196058063241196
2017-11-17,247.284,1.16,4.2,101.2493,56.21,2578.85009765625,-0.0026259630899742037
2017-11-18,247.284,1.16,4.2,101.2493,56.21,2578.85009765625,-0.0026259630899742037
2017-11-19,247.284,1.16,4.2,101.2493,56.21,2578.85009765625,-0.0026259630899742037
2017-11-20,247.284,1.16,4.2,101.2493,56.21,2582.139892578125,0.0012756828808564435
2017-11-21,247.284,1.16,4.2,101.2493,56.84,2599.030029296875,0.006541139295859866
2017-11-22,247.284,1.16,4.2,101.2493,57.88,2597.080078125,-0.0007502611166068096
2017-11-23,247.284,1.16,4.2,101.2493,57.88,2597.080078125,-0.0007502611166068096
2017-11-24,247.284,1.16,4.2,101.2493,58.94,2602.419921875,0.0020560951489239088
2017-11-25,247.284,1.16,4.2,101.2493,58.94,2602.419921875,0.0020560951489239088
2017-11-26,247.284,1.16,4.2,101.2493,58.94,2602.419921875,0.0020560951489239088
2017-11-27,247.284,1.16,4.2,101.2493,58.1,2601.419921875,-0.0003842577408796899
2017-11-28,247.284,1.16,4.2,101.2493,57.96,2627.0400390625,0.00984851271879017
2017-11-29,247.284,1.16,4.2,101.2493,57.25,2626.070068359375,-0.000369225702197995
2017-11-30,247.284,1.16,4.2,101.2493,57.4,2647.580078125,0.008190950433802913
2017-12-01,247.805,1.3,4.1,101.4871,58.35,2642.219970703125,-0.002024530803113933
2017-12-02,247.805,1.3,4.1,101.4871,58.35,2642.219970703125,-0.002024530803113933
2017-12-03,247.805,1.3,4.1,101.4871,58.35,2642.219970703125,-0.002024530803113933
2017-12-04,247.805,1.3,4.1,101.4871,57.48,2639.43994140625,-0.0010521566439205543
2017-12-05,247.805,1.3,4.1,101.4871,57.66,2629.570068359375,-0.0037393815604747083
2017-12-06,247.805,1.3,4.1,101.4871,55.79,2629.27001953125,-0.00011410565998426492
2017-12-07,247.805,1.3,4.1,101.4871,56.5,2636.97998046875,0.0029323579853828274
2017-12-08,247.805,1.3,4.1,101.4871,57.15,2651.5,0.005506306319651655
2017-12-09,247.805,1.3,4.1,101.4871,57.15,2651.5,0.005506306319651655
2017-12-10,247.805,1.3,4.1,101.4871,57.15,2651.5,0.005506306319651655
2017-12-11,247.805,1.3,4.1,101.4871,57.84,2659.989990234375,0.003201957471006933
2017-12-12,247.805,1.3,4.1,101.4871,57.12,2664.110107421875,0.001548922064604108
2017-12-13,247.805,1.3,4.1,101.4871,56.59,2662.85009765625,-0.0004729570906678582
2017-12-14,247.805,1.3,4.1,101.4871,57.0,2652.010009765625,-0.004070859227173984
2017-12-15,247.805,1.3,4.1,101.4871,57.29,2675.81005859375,0.008974343513216354
2017-12-16,247.805,1.3,4.1,101.4871,57.29,2675.81005859375,0.008974343513216354
2017-12-17,247.805,1.3,4.1,101.4871,57.29,2675.81005859375,0.008974343513216354
2017-12-18,247.805,1.3,4.1,101.4871,57.17,2690.159912109375,0.005362807225250732
2017-12-19,247.805,1.3,4.1,101.4871,57.49,2681.469970703125,-0.0032302694598687065
2017-12-20,247.805,1.3,4.1,101.4871,58.09,2679.25,-0.0008278931807477186
2017-12-21,247.805,1.3,4.1,101.4871,58.34,2684.570068359375,0.0019856558213586784
2017-12-22,247.805,1.3,4.1,101.4871,58.25,2683.340087890625,-0.0004581666477052604
2017-12-23,247.805,1.3,4.1,101.4871,58.25,2683.340087890625,-0.0004581666477052604
2017-12-24,247.805,1.3,4.1,101.4871,58.25,2683.340087890625,-0.0004581666477052604
2017-12-25,247.805,1.3,4.1,101.4871,58.25,2683.340087890625,-0.0004581666477052604
2017-12-26,247.805,1.3,4.1,101.4871,59.55,2680.5,-0.0010584151831672939
2017-12-27,247.805,1.3,4.1,101.4871,59.67,2682.6201171875,0.0007909409391904099
2017-12-28,247.805,1.3,4.1,101.4871,59.84,2687.5400390625,0.0018339987251561052
2017-12-29,247.805,1.3,4.1,101.4871,60.46,2673.610107421875,-0.005183153157965359
2017-12-30,247.805,1.3,4.1,101.4871,60.46,2673.610107421875,-0.005183153157965359
2017-12-31,247.805,1.3,4.1,101.4871,60.46,2673.610107421875,-0.005183153157965359
2018-01-01,248.859,1.41,4.0,101.4852,60.46,2673.610107421875,-0.005183153157965359
2018-01-02,248.859,1.41,4.0,101.4852,60.37,2695.81005859375,0.008303361477520088
2018-01-03,248.859,1.41,4.0,101.4852,61.61,2713.06005859375,0.006398818768781567
2018-01-04,248.859,1.41,4.0,101.4852,61.98,2723.989990234375,0.004028636080503967
2018-01-05,248.859,1.41,4.0,101.4852,61.49,2743.14990234375,0.007033767443369587
2018-01-06,248.859,1.41,4.0,101.4852,61.49,2743.14990234375,0.007033767443369587
2018-01-07,248.859,1.41,4.0,101.4852,61.49,2743.14990234375,0.007033767443369587
2018-01-08,248.859,1.41,4.0,101.4852,61.73,2747.7099609375,0.0016623439316436617
2018-01-09,248.859,1.41,4.0,101.4852,62.92,2751.2900390625,0.0013029315960912946
2018-01-10,248.859,1.41,4.0,101.4852,63.6,2748.22998046875,-0.0011122268282528491
2018-01-11,248.859,1.41,4.0,101.4852,63.81,2767.56005859375,0.007033646478779465
2018-01-12,248.859,1.41,4.0,101.4852,64.22,2786.239990234375,0.006749602987881076
2018-01-13,248.859,1.41,4.0,101.4852,64.22,2786.239990234375,0.006749602987881076
2018-01-14,248.859,1.41,4.0,101.4852,64.22,2786.239990234375,0.006749602987881076
2018-01-15,248.859,1.41,4.0,101.4852,64.22,2786.239990234375,0.006749602987881076
2018-01-16,248.859,1.41,4.0,101.4852,63.82,2776.419921875,-0.003524487622672101
2018-01-17,248.859,1.41,4.0,101.4852,63.92,2802.56005859375,0.009415051560751175
2018-01-18,248.859,1.41,4.0,101.4852,63.96,2798.030029296875,-0.0016163897301626484
2018-01-19,248.859,1.41,4.0,101.4852,63.38,2810.300048828125,0.004385235112838837
2018-01-20,248.859,1.41,4.0,101.4852,63.38,2810.300048828125,0.004385235112838837
2018-01-21,248.859,1.41,4.0,101.4852,63.38,2810.300048828125,0.004385235112838837
2018-01-22,248.859,1.41,4.0,101.4852,63.66,2832.969970703125,0.008066726499347698
2018-01-23,248.859,1.41,4.0,101.4852,64.45,2839.1298828125,0.0021743654797181655
2018-01-24,248.859,1.41,4.0,101.4852,65.69,2837.5400390625,-0.0005599757022828333
2018-01-25,248.859,1.41,4.0,101.4852,65.62,2839.25,0.0006026209018938911
2018-01-26,248.859,1.41,4.0,101.4852,66.27,2872.8701171875,0.011841196508761032
2018-01-27,248.859,1.41,4.0,101.4852,66.27,2872.8701171875,0.011841196508761032
2018-01-28,248.859,1.41,4.0,101.4852,66.27,2872.8701171875,0.011841196508761032
2018-01-29,248.859,1.41,4.0,101.4852,65.71,2853.530029296875,-0.006731974332887192
2018-01-30,248.859,1.41,4.0,101.4852,64.64,2822.429931640625,-0.010898815620283941
2018-01-31,248.859,1.41,4.0,101.4852,64.82,2823.81005859375,0.0004889853730833948
2018-02-01,249.529,1.42,4.1,101.7319,65.92,2821.97998046875,-0.0006480882520516484
2018-02-02,249.529,1.42,4.1,101.7319,65.5,2762.1298828125,-0.02120854792396809
2018-02-03,249.529,1.42,4.1,101.7319,65.5,2762.1298828125,-0.02120854792396809
2018-02-04,249.529,1.42,4.1,101.7319,65.5,2762.1298828125,-0.02120854792396809
2018-02-05,249.529,1.42,4.1,101.7319,64.18,2648.93994140625,-0.04097922480422822
2018-02-06,249.529,1.42,4.1,101.7319,63.48,2695.139892578125,0.017440920592313836
2018-02-07,249.529,1.42,4.1,101.7319,61.91,2681.659912109375,-0.005001588416939429
2018-02-08,249.529,1.42,4.1,101.7319,61.3,2581.0,-0.03753641975808808
2018-02-09,249.529,1.42,4.1,101.7319,59.2,2619.550048828125,0.014936090208494734
2018-02-10,249.529,1.42,4.1,101.7319,59.2,2619.550048828125,0.014936090208494734
2018-02-11,249.529,1.42,4.1,101.7319,59.2,2619.550048828125,0.014936090208494734
2018-02-12,249.529,1.42,4.1,101.7319,59.41,2656.0,0.013914584754042503
2018-02-13,249.529,1.42,4.1,101.7319,59.33,2662.93994140625,0.0026129297463290957
2018-02-14,249.529,1.42,4.1,101.7319,60.7,2698.6298828125,0.013402458257245842
2018-02-15,249.529,1.42,4.1,101.7319,61.48,2731.199951171875,0.012069112762299383
2018-02-16,249.529,1.42,4.1,101.7319,61.89,2732.219970703125,0.0003734693722488025
2018-02-17,249.529,1.42,4.1,101.7319,61.89,2732.219970703125,0.0003734693722488025
2018-02-18,249.529,1.42,4.1,101.7319,61.89,2732.219970703125,0.0003734693722488025
2018-02-19,249.529,1.42,4.1,101.7319,61.89,2732.219970703125,0.0003734693722488025
2018-02-20,249.529,1.42,4.1,101.7319,61.91,2716.260009765625,-0.005841389459353419
2018-02-21,249.529,1.42,4.1,101.7319,61.73,2701.330078125,-0.0054965031281792864
2018-02-22,249.529,1.42,4.1,101.7319,62.72,2703.9599609375,0.0009735510790762625
2018-02-23,249.529,1.42,4.1,101.7319,63.52,2747.300048828125,0.01602837635051313
2018-02-24,249.529,1.42,4.1,101.7319,63.52,2747.300048828125,0.01602837635051313
2018-02-25,249.529,1.42,4.1,101.7319,63.52,2747.300048828125,0.01602837635051313
2018-02-26,249.529,1.42,4.1,101.7319,63.81,2779.60009765625,0.011757015343810906
2018-02-27,249.529,1.42,4.1,101.7319,62.94,2744.280029296875,-0.012706888443829278
2018-02-28,249.529,1.42,4.1,101.7319,61.43,2713.830078125,-0.011095788639207016
2018-03-01,249.577,1.51,4.0,102.1943,60.98,2677.669921875,-0.013324399541987275
2018-03-02,249.577,1.51,4.0,102.1943,61.19,2691.25,0.005071602744632031
2018-03-03,249.577,1.51,4.0,102.1943,61.19,2691.25,0.005071602744632031
2018-03-04,249.577,1.51,4.0,102.1943,61.19,2691.25,0.005071602744632031
2018-03-05,249.577,1.51,4.0,102.1943,62.49,2720.93994140625,0.011032026532745043
2018-03-06,249.577,1.51,4.0,102.1943,62.54,2728.1201171875,0.002638858606169414
2018-03-07,249.577,1.51,4.0,102.1943,61.09,2726.800048828125,-0.00048387472056610203
2018-03-08,249.577,1.51,4.0,102.1943,60.13,2738.969970703125,0.004463078207817217
2018-03-09,249.577,1.51,4.0,102.1943,62.02,2786.570068359375,0.01737883151892694
2018-03-10,249.577,1.51,4.0,102.1943,62.02,2786.570068359375,0.01737883151892694
2018-03-11,249.577,1.51,4.0,102.1943,62.02,2786.570068359375,0.01737883151892694
2018-03-12,249.577,1.51,4.0,102.1943,61.35,2783.02001953125,-0.001273985129042532
2018-03-13,249.577,1.51,4.0,102.1943,60.69,2765.31005859375,-0.006363576551088879
2018-03-14,249.577,1.51,4.0,102.1943,60.89,2749.47998046875,-0.005724521948562322
2018-03-15,249.577,1.51,4.0,102.1943,61.16,2747.330078125,-0.000781930531963182
2018-03-16,249.577,1.51,4.0,102.1943,62.29,2752.010009765625,0.001703447167811456
2018-03-17,249.577,1.51,4.0,102.1943,62.29,2752.010009765625,0.001703447167811456
2018-03-18,249.577,1.51,4.0,102.1943,62.29,2752.010009765625,0.001703447167811456
2018-03-19,249.577,1.51,4.0,102.1943,62.01,2712.919921875,-0.014204195388793028
2018-03-20,249.577,1.51,4.0,102.1943,63.37,2716.93994140625,0.0014818054520648882
2018-03-21,249.577,1.51,4.0,102.1943,65.1,2711.929931640625,-0.0018439898833508828
2018-03-22,249.577,1.51,4.0,102.1943,64.25,2643.68994140625,-0.025162888405856454
2018-03-23,249.577,1.51,4.0,102.1943,65.8,2588.260009765625,-0.02096688071186603
2018-03-24,249.577,1.51,4.0,102.1943,65.8,2588.260009765625,-0.02096688071186603
2018-03-25,249.577,1.51,4.0,102.1943,65.8,2588.260009765625,-0.02096688071186603
2018-03-26,249.577,1.51,4.0,102.1943,65.49,2658.550048828125,0.02715725576151251
2018-03-27,249.577,1.51,4.0,102.1943,65.21,2612.6201171875,-0.017276308813847896
2018-03-28,249.577,1.51,4.0,102.1943,64.3,2605.0,-0.00291665716625622
2018-03-29,249.577,1.51,4.0,102.1943,64.87,2640.8701171875,0.013769718690019195
2018-03-30,249.577,1.51,4.0,102.1943,64.87,2640.8701171875,0.013769718690019195
2018-03-31,249.577,1.51,4.0,102.1943,64.87,2640.8701171875,0.013769718690019195
2018-04-01,250.227,1.69,4.0,103.3551,64.87,2640.8701171875,0.013769718690019195
2018-04-02,250.227,1.69,4.0,103.3551,63.05,2581.8798828125,-0.022337423560165104
2018-04-03,250.227,1.69,4.0,103.3551,63.41,2614.449951171875,0.012614865848792123
2018-04-04,250.227,1.69,4.0,103.3551,63.35,2644.68994140625,0.01156648273982852
2018-04-05,250.227,1.69,4.0,103.3551,63.53,2662.840087890625,0.0068628636575538415
2018-04-06,250.227,1.69,4.0,103.3551,62.03,2604.469970703125,-0.021920248779842444
2018-04-07,250.227,1.69,4.0,103.3551,62.03,2604.469970703125,-0.021920248779842444
2018-04-08,250.227,1.69,4.0,103.3551,62.03,2604.469970703125,-0.021920248779842444
2018-04-09,250.227,1.69,4.0,103.3551,63.4,2613.159912109375,0.0033365488963206236
2018-04-10,250.227,1.69,4.0,103.3551,65.48,2656.8701171875,0.0167269537832615
2018-04-11,250.227,1.69,4.0,103.3551,66.81,2642.18994140625,-0.005525364482924067
2018-04-12,250.227,1.69,4.0,103.3551,67.07,2663.989990234375,0.008250750063987677
2018-04-13,250.227,1.69,4.0,103.3551,67.35,2656.300048828125,-0.0028866254882486952
2018-04-14,250.227,1.69,4.0,103.3551,67.35,2656.300048828125,-0.0028866254882486952
2018-04-15,250.227,1.69,4.0,103.3551,67.35,2656.300048828125,-0.0028866254882486952
2018-04-16,250.227,1.69,4.0,103.3551,66.23,2677.840087890625,0.008109038386684864
2018-04-17,250.227,1.69,4.0,103.3551,66.5,2706.389892578125,0.010661504701720004
2018-04-18,250.227,1.69,4.0,103.3551,68.44,2708.639892578125,0.0008313658006817715
2018-04-19,250.227,1.69,4.0,103.3551,68.3,2693.1298828125,-0.005726124690152989
